0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
4000.000	212.000	1000.000	3.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
2000.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
32000.000	250.000	1000.000	4.000
2000.000	250.000	500.000	4.000
1000.000	250.000	500.000	4.000
16000.000	110.000	1000.000	1.000
2000.000	107.000	1500.000	3.000
16000.000	104.000	1500.000	1.000
500.000	58.000	1000.000	3.000
0.000	0.000	0.000	0.000
16000.000	95.000	1000.000	1.000
16000.000	107.000	500.000	1.000
8000.000	130.000	500.000	3.000
32000.000	250.000	1000.000	4.000
2000.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
32000.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
8000.000	124.000	1500.000	3.000
2000.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
500.000	250.000	1000.000	4.000
16000.000	103.000	1000.000	1.000
4000.000	62.000	1000.000	3.000
8000.000	114.000	500.000	3.000
4000.000	126.000	1500.000	3.000
0.000	0.000	0.000	0.000
16000.000	250.000	1000.000	2.000
4000.000	116.000	1500.000	3.000
0.000	0.000	0.000	0.000
8000.000	250.000	500.000	4.000
2000.000	250.000	1500.000	4.000
1000.000	250.000	500.000	4.000
32000.000	250.000	500.000	4.000
8000.000	250.000	500.000	4.000
1000.000	250.000	500.000	4.000
1000.000	170.000	500.000	3.000
32000.000	250.000	500.000	4.000
2000.000	144.000	1500.000	3.000
4000.000	116.000	1000.000	3.000
1000.000	250.000	1000.000	4.000
8000.000	101.000	1000.000	3.000
0.000	0.000	0.000	0.000
32000.000	74.000	1000.000	3.000
16000.000	120.000	1000.000	1.000
500.000	112.000	500.000	3.000
32000.000	250.000	1000.000	4.000
2000.000	250.000	1500.000	4.000
1000.000	250.000	1500.000	4.000
16000.000	133.000	500.000	1.000
8000.000	193.000	1500.000	3.000
500.000	250.000	1000.000	4.000
500.000	124.000	500.000	3.000
32000.000	144.000	500.000	3.000
4000.000	174.000	500.000	3.000
0.000	0.000	0.000	0.000
1000.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
1000.000	250.000	500.000	4.000
16000.000	128.000	1500.000	1.000
1000.000	101.000	1500.000	3.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
8000.000	250.000	500.000	4.000
0.000	0.000	0.000	0.000
500.000	250.000	1000.000	4.000
4000.000	207.000	1000.000	3.000
4000.000	117.000	1000.000	3.000
32000.000	168.000	1500.000	3.000
16000.000	126.000	500.000	1.000
500.000	183.000	1500.000	3.000
32000.000	121.000	1500.000	3.000
0.000	0.000	0.000	0.000
16000.000	112.000	1000.000	1.000
32000.000	130.000	1000.000	3.000
16000.000	116.000	1500.000	1.000
1000.000	119.000	1500.000	3.000
8000.000	115.000	1000.000	3.000
8000.000	250.000	1500.000	4.000
16000.000	118.000	500.000	1.000
8000.000	218.000	1500.000	3.000
32000.000	250.000	1000.000	4.000
32000.000	250.000	1500.000	4.000
1000.000	250.000	1000.000	4.000
2000.000	250.000	500.000	4.000
1000.000	250.000	1000.000	4.000
2000.000	250.000	500.000	4.000
500.000	250.000	1500.000	4.000
