0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
5032.000	184.000	1500.000	1.000
6969.000	3.000	1500.000	3.000
6969.000	250.000	1000.000	4.000
1157.000	250.000	1500.000	4.000
1157.000	250.000	500.000	4.000
5032.000	70.000	1500.000	1.000
3094.000	250.000	1000.000	4.000
3094.000	87.000	1500.000	3.000
6969.000	25.000	1000.000	3.000
5032.000	250.000	1000.000	2.000
6969.000	25.000	1500.000	3.000
6969.000	250.000	500.000	4.000
6969.000	85.000	1500.000	3.000
1157.000	240.000	1000.000	3.000
1157.000	12.000	500.000	3.000
3094.000	104.000	500.000	3.000
5032.000	78.000	1500.000	1.000
6969.000	96.000	1000.000	3.000
3094.000	114.000	1500.000	3.000
6969.000	92.000	500.000	3.000
3094.000	108.000	1000.000	3.000
3094.000	87.000	500.000	3.000
1157.000	250.000	1500.000	4.000
5032.000	30.000	500.000	1.000
0.000	0.000	0.000	0.000
3094.000	116.000	1000.000	3.000
1157.000	250.000	1000.000	4.000
5032.000	41.000	1500.000	1.000
5032.000	0.000	500.000	1.000
3094.000	69.000	500.000	3.000
3094.000	91.000	500.000	3.000
1157.000	250.000	1500.000	4.000
3094.000	76.000	500.000	3.000
5032.000	100.000	1500.000	1.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
3094.000	142.000	1000.000	3.000
5032.000	97.000	500.000	1.000
6969.000	162.000	1500.000	3.000
5032.000	113.000	1500.000	1.000
5032.000	250.000	1000.000	2.000
5032.000	77.000	1500.000	1.000
6969.000	250.000	500.000	4.000
5032.000	98.000	1500.000	1.000
0.000	0.000	0.000	0.000
3094.000	250.000	1500.000	4.000
1157.000	250.000	500.000	4.000
6969.000	128.000	1000.000	3.000
3094.000	250.000	500.000	4.000
3094.000	250.000	1500.000	4.000
0.000	0.000	0.000	0.000
6969.000	250.000	1500.000	4.000
0.000	0.000	0.000	0.000
1157.000	191.000	500.000	3.000
6969.000	250.000	500.000	4.000
5032.000	85.000	500.000	1.000
1157.000	250.000	500.000	4.000
5032.000	88.000	1000.000	1.000
3094.000	250.000	1500.000	4.000
5032.000	126.000	1500.000	1.000
3094.000	145.000	1500.000	3.000
3094.000	250.000	1500.000	4.000
3094.000	107.000	1500.000	3.000
6969.000	250.000	500.000	4.000
0.000	0.000	0.000	0.000
3094.000	250.000	500.000	4.000
6969.000	126.000	1500.000	3.000
3094.000	250.000	1500.000	4.000
3094.000	250.000	1500.000	4.000
5032.000	101.000	1000.000	1.000
3094.000	250.000	1500.000	4.000
3094.000	250.000	1000.000	4.000
1157.000	250.000	500.000	4.000
3094.000	250.000	1000.000	4.000
3094.000	164.000	1500.000	3.000
5032.000	104.000	1000.000	1.000
1157.000	250.000	1500.000	4.000
1157.000	250.000	1000.000	4.000
3094.000	250.000	1500.000	4.000
3094.000	250.000	500.000	4.000
6969.000	250.000	1000.000	4.000
6969.000	250.000	1000.000	4.000
6969.000	87.000	1500.000	3.000
1157.000	250.000	500.000	4.000
3094.000	250.000	1000.000	4.000
3094.000	250.000	500.000	4.000
0.000	0.000	0.000	0.000
3094.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
6969.000	100.000	500.000	3.000
3094.000	250.000	1500.000	4.000
