0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
376.000	218.000	1000.000	3.000
1938.000	153.000	500.000	1.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
376.000	250.000	1000.000	4.000
376.000	103.000	500.000	3.000
6563.000	69.000	1500.000	3.000
1938.000	21.000	500.000	1.000
0.000	0.000	0.000	0.000
376.000	250.000	1000.000	4.000
1938.000	96.000	1000.000	1.000
376.000	250.000	1000.000	4.000
376.000	250.000	1500.000	4.000
6563.000	250.000	1000.000	4.000
1938.000	111.000	500.000	1.000
1938.000	250.000	1500.000	2.000
376.000	250.000	500.000	4.000
1938.000	155.000	500.000	1.000
1938.000	122.000	1000.000	1.000
6563.000	250.000	1500.000	4.000
1938.000	133.000	500.000	1.000
1938.000	250.000	500.000	2.000
376.000	250.000	1500.000	4.000
1938.000	101.000	500.000	1.000
1938.000	188.000	1000.000	1.000
1938.000	145.000	500.000	1.000
1938.000	250.000	1000.000	2.000
0.000	0.000	0.000	0.000
376.000	250.000	1500.000	4.000
1938.000	99.000	1000.000	1.000
1938.000	124.000	1000.000	1.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
1938.000	148.000	1000.000	1.000
376.000	250.000	1000.000	4.000
376.000	250.000	1000.000	4.000
6563.000	250.000	1000.000	4.000
376.000	168.000	1000.000	3.000
1938.000	121.000	1500.000	1.000
0.000	0.000	0.000	0.000
1938.000	86.000	1000.000	1.000
6563.000	250.000	1000.000	4.000
1938.000	85.000	1500.000	1.000
6563.000	250.000	1500.000	4.000
1938.000	112.000	500.000	1.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
376.000	250.000	1500.000	4.000
1938.000	115.000	1500.000	1.000
6563.000	250.000	1500.000	4.000
376.000	250.000	1500.000	4.000
376.000	230.000	500.000	3.000
376.000	250.000	1500.000	4.000
1938.000	144.000	1500.000	1.000
6563.000	250.000	500.000	4.000
6563.000	250.000	1500.000	4.000
1938.000	103.000	1500.000	1.000
6563.000	124.000	500.000	3.000
1938.000	148.000	1000.000	1.000
376.000	250.000	500.000	4.000
6563.000	226.000	1000.000	3.000
376.000	250.000	1500.000	4.000
6563.000	250.000	1000.000	4.000
1938.000	87.000	1000.000	1.000
6563.000	250.000	500.000	4.000
1938.000	96.000	1500.000	1.000
1938.000	168.000	1500.000	1.000
1938.000	96.000	1500.000	1.000
6563.000	250.000	1500.000	4.000
1938.000	177.000	1500.000	1.000
376.000	250.000	500.000	4.000
376.000	250.000	500.000	4.000
6563.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
1938.000	105.000	1500.000	1.000
376.000	250.000	500.000	4.000
6563.000	250.000	1000.000	4.000
376.000	250.000	500.000	4.000
1938.000	114.000	1500.000	1.000
0.000	0.000	0.000	0.000
1938.000	98.000	1000.000	1.000
1938.000	121.000	1000.000	1.000
1938.000	250.000	1500.000	2.000
6563.000	250.000	1000.000	4.000
1938.000	97.000	1000.000	1.000
1938.000	200.000	500.000	1.000
376.000	250.000	1500.000	4.000
1938.000	111.000	1500.000	1.000
6563.000	250.000	1000.000	4.000
1938.000	122.000	1000.000	1.000
