0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
4000.000	218.000	1000.000	3.000
16000.000	111.000	500.000	1.000
16000.000	184.000	1500.000	1.000
0.000	0.000	0.000	0.000
500.000	250.000	1000.000	4.000
8000.000	58.000	1000.000	3.000
32000.000	229.000	1500.000	3.000
16000.000	94.000	1500.000	1.000
1000.000	54.000	1500.000	3.000
1000.000	146.000	1500.000	3.000
8000.000	132.000	1000.000	3.000
32000.000	250.000	500.000	4.000
32000.000	124.000	500.000	3.000
2000.000	177.000	1500.000	3.000
16000.000	119.000	1500.000	1.000
32000.000	239.000	1000.000	3.000
32000.000	215.000	1500.000	3.000
1000.000	189.000	1000.000	3.000
4000.000	140.000	1500.000	3.000
4000.000	181.000	1000.000	3.000
4000.000	130.000	1500.000	3.000
500.000	135.000	1000.000	3.000
16000.000	250.000	1000.000	2.000
8000.000	250.000	1000.000	4.000
2000.000	250.000	1500.000	4.000
4000.000	85.000	500.000	3.000
32000.000	250.000	1000.000	4.000
16000.000	164.000	500.000	1.000
16000.000	239.000	500.000	1.000
500.000	133.000	1000.000	3.000
16000.000	101.000	1000.000	1.000
2000.000	94.000	1500.000	3.000
16000.000	145.000	1500.000	1.000
0.000	0.000	0.000	0.000
2000.000	33.000	500.000	3.000
1000.000	250.000	1500.000	4.000
1000.000	127.000	1000.000	3.000
16000.000	250.000	1500.000	2.000
1000.000	84.000	500.000	3.000
2000.000	120.000	1000.000	3.000
1000.000	73.000	1000.000	3.000
0.000	0.000	0.000	0.000
16000.000	250.000	1000.000	2.000
1000.000	196.000	1000.000	3.000
1000.000	144.000	1000.000	3.000
32000.000	141.000	1500.000	3.000
32000.000	102.000	1500.000	3.000
4000.000	130.000	1000.000	3.000
1000.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
500.000	46.000	500.000	3.000
8000.000	205.000	1500.000	3.000
0.000	0.000	0.000	0.000
2000.000	23.000	1500.000	3.000
32000.000	103.000	1000.000	3.000
1000.000	58.000	1000.000	3.000
1000.000	157.000	500.000	3.000
2000.000	186.000	500.000	3.000
16000.000	207.000	1000.000	1.000
2000.000	64.000	500.000	3.000
4000.000	98.000	1500.000	3.000
0.000	0.000	0.000	0.000
2000.000	179.000	1000.000	3.000
8000.000	104.000	1500.000	3.000
8000.000	117.000	500.000	3.000
8000.000	167.000	500.000	3.000
500.000	128.000	500.000	3.000
16000.000	250.000	1500.000	2.000
500.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
16000.000	225.000	1000.000	1.000
2000.000	53.000	1000.000	3.000
32000.000	250.000	1500.000	4.000
8000.000	250.000	500.000	4.000
4000.000	157.000	500.000	3.000
500.000	250.000	500.000	4.000
500.000	250.000	500.000	4.000
1000.000	195.000	1500.000	3.000
1000.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
16000.000	250.000	1000.000	2.000
500.000	250.000	500.000	4.000
2000.000	250.000	1500.000	4.000
4000.000	95.000	1000.000	3.000
2000.000	48.000	1000.000	3.000
16000.000	154.000	1000.000	1.000
2000.000	78.000	1500.000	3.000
8000.000	44.000	1000.000	3.000
16000.000	250.000	500.000	2.000
1000.000	250.000	1000.000	4.000
