0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
1313.000	250.000	1000.000	2.000
0.000	0.000	0.000	0.000
1313.000	250.000	500.000	2.000
313.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
1313.000	136.000	1000.000	1.000
1313.000	250.000	1500.000	2.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
6563.000	10.000	500.000	3.000
0.000	0.000	0.000	0.000
1313.000	219.000	1000.000	1.000
1313.000	102.000	500.000	1.000
0.000	0.000	0.000	0.000
1313.000	250.000	500.000	2.000
0.000	0.000	0.000	0.000
1313.000	216.000	500.000	1.000
313.000	158.000	1000.000	3.000
0.000	0.000	0.000	0.000
313.000	88.000	500.000	3.000
1313.000	63.000	500.000	1.000
1313.000	107.000	1500.000	1.000
1313.000	208.000	1500.000	1.000
6563.000	179.000	1000.000	3.000
1313.000	25.000	1500.000	1.000
1313.000	250.000	1500.000	2.000
0.000	0.000	0.000	0.000
313.000	136.000	500.000	3.000
1313.000	250.000	1000.000	2.000
1313.000	134.000	500.000	1.000
0.000	0.000	0.000	0.000
313.000	139.000	1000.000	3.000
0.000	0.000	0.000	0.000
1313.000	1.000	1500.000	1.000
1313.000	250.000	500.000	2.000
6563.000	132.000	1500.000	3.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
313.000	63.000	1500.000	3.000
0.000	0.000	0.000	0.000
313.000	250.000	500.000	4.000
313.000	60.000	1500.000	3.000
0.000	0.000	0.000	0.000
6563.000	250.000	500.000	4.000
6563.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
6563.000	168.000	1500.000	3.000
313.000	211.000	1500.000	3.000
0.000	0.000	0.000	0.000
313.000	58.000	500.000	3.000
6563.000	250.000	1500.000	4.000
6563.000	74.000	500.000	3.000
313.000	71.000	1000.000	3.000
0.000	0.000	0.000	0.000
1313.000	45.000	1500.000	1.000
1313.000	250.000	500.000	2.000
1313.000	234.000	1000.000	1.000
6563.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
1313.000	250.000	500.000	2.000
313.000	51.000	500.000	3.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
1313.000	250.000	500.000	2.000
1313.000	243.000	1500.000	1.000
0.000	0.000	0.000	0.000
1313.000	48.000	1000.000	1.000
1313.000	23.000	1500.000	1.000
1313.000	79.000	1000.000	1.000
1313.000	250.000	1500.000	2.000
0.000	0.000	0.000	0.000
1313.000	250.000	1000.000	2.000
1313.000	250.000	1000.000	2.000
1313.000	250.000	1000.000	2.000
6563.000	250.000	1000.000	4.000
0.000	0.000	0.000	0.000
1313.000	129.000	1500.000	1.000
6563.000	250.000	1500.000	4.000
1313.000	198.000	1500.000	1.000
1313.000	250.000	1000.000	2.000
6563.000	124.000	500.000	3.000
6563.000	215.000	500.000	3.000
0.000	0.000	0.000	0.000
313.000	29.000	1000.000	3.000
1313.000	250.000	1500.000	2.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
1313.000	250.000	500.000	2.000
6563.000	165.000	1500.000	3.000
0.000	0.000	0.000	0.000
1313.000	195.000	500.000	1.000
0.000	0.000	0.000	0.000
6563.000	250.000	500.000	4.000
